movieId,avg_rating_item,quantity_item,likability,title,year,genre,cost
90600,4.166666666666667,3,0.8186131164109822,The Newton Boys,1998,Crime,632
90603,2.5,1,-0.12176470588235278,Wild Things,1998,Thriller,334
90647,2.5,4,-0.5363130557786301,Paulie,1998,Comedy,1615
90746,3.357142857142857,7,0.1422964852521901,"A Cool, Dry Place",1998,Drama,1402
90866,3.3,15,-0.042545744743722094,???,1997,Crime,1557
90870,0.5,1,-2.1217647058823528,Primary Colors,1998,Comedy,1525
91505,1.0,1,-1.6217647058823528,"Niagara, Niagara",1997,Drama,613
91535,2.857142857142857,7,-0.371181268841247,Wide Awake,1998,Comedy,506
91542,3.769230769230769,26,0.1136429175409821,A Price Above Rubies,1998,Drama,682
91630,3.7222222222222223,9,0.32536220828456874,Eden,1996,Drama,259
91653,3.5,5,0.5751936048104619,Two Girls and a Guy,1997,Drama,1535
91658,3.8125,16,0.3160954878965817,No Looking Back,1998,Drama,888
91842,2.375,4,-0.5107140954721203,Storefront Hitchcock,1998,Documentary,343
91869,3.0,1,0.3782352941176472,The Proposition,1998,Drama,407
92420,3.2,10,-0.04828618269920955,The Object of My Affection,1998,Comedy,197
92507,3.125,4,0.03755652227639028,Meet the Deedles,1998,Animation,1430
93326,2.9,5,-0.36891311551222106,Homegrown,1998,Drama,790
93510,4.0,14,0.45091181066369446,The Players Club,1998,Drama,1995
93721,3.75,4,0.599175810446881,Barney's Great Adventure,1998,Family,1198
93831,2.3333333333333335,3,-0.4995977858183946,The Big One,1997,Documentary,442
93840,3.6538461538461537,13,0.14838964942324637,Chinese Box,1997,Drama,2217
94015,2.3333333333333335,3,-0.5097466131481476,Lost in Space,1998,Adventure,113
94018,2.5,7,-0.6582711371323432,Heaven's Burning,1997,Drama,961
94478,2.25,6,-0.7958546211705594,Mercury Rising,1998,Action,361
94677,3.5,4,0.3462211376749148,The Spanish Prisoner,1997,Crime,1090
94777,3.1923076923076925,13,-0.2451311584369683,City of Angels,1998,Drama,1256
94780,2.0,5,-1.0768401484352863,The Last Days of Disco,1998,Comedy,1480
94833,2.8333333333333335,3,-0.13007487320200584,The Odd Couple II,1998,Adventure,958
94864,3.125,16,-0.319068062667048,My Giant,1998,Comedy,98
94959,3.7115384615384617,26,0.22286711943675527,He Got Game,1998,Drama,841
95105,1.75,2,-1.0080005085607728,The Gingerbread Man,1998,Thriller,269
95167,3.576923076923077,13,0.04668651861247616,Illtown,1996,,54
95199,2.25,2,-1.0582781862745096,Slappy and the Stinkers,1998,Adventure,561
95311,3.3333333333333335,3,0.15114041210647663,Carne trémula,1997,Drama,758
95443,0.5,1,-2.1217647058823528,Zero Effect,1998,Comedy,818
95510,3.325,20,-0.11756905370358725,Nil by Mouth,1997,Drama,958
95558,3.3,5,-0.058896100845689324,Ratchet,1996,Thriller,570
95875,2.7222222222222223,9,-0.3806448081797184,The Borrowers,1997,Adventure,628
96150,2.0,1,-0.6217647058823528,Prince Valiant,1997,Adventure,757
96488,3.75,4,0.7199329644620481,"I Love You, Don't Touch Me!",1997,Comedy,406
96610,3.5,20,-0.09732537969745922,Leather Jacket Love Story,1998,Drama,1967
96667,2.5,1,-0.12176470588235278,Love Walked In,1997,Drama,930
96737,3.2,10,0.025514910733491502,"An Alan Smithee Film: Burn, Hollywood, Burn",1998,Comedy,603
97304,3.9473684210526314,19,0.4363126484753863,Kissing a Fool,1998,Comedy,488
97393,3.5,1,0.8782352941176472,Krippendorf's Tribe,1998,Comedy,1028
97866,4.0,4,0.691704407770691,Kurt & Courtney,1998,Documentary,1214
97913,3.526315789473684,19,-0.03815386098173241,The Real Blonde,1997,Comedy,489
97923,3.3333333333333335,9,0.19950054112699758,????,1997,Crime,1218
98122,2.25,2,-0.44179838347552747,??? ?????,1997,Drama,653
98154,3.4285714285714284,7,-0.031271362471463844,Karakter,1997,Drama,202
98809,3.52,25,-0.03684517809292529,Budbringeren,1997,Comedy,2291
98961,3.590909090909091,11,0.3775425071123388,Species II,1998,Science Fiction,161
99007,3.2142857142857144,7,-0.16340284309815653,Major League: Back to the Minors,1998,Comedy,263
99112,2.9375,8,-0.18943657226382715,Sour Grapes,1998,Comedy,382
99114,3.977272727272727,44,0.2622244787303767,Wild Man Blues,1997,Music,110
99149,3.3333333333333335,6,-0.033773664824893045,The Big Hit,1998,Action,1526
99468,2.5,1,-0.12176470588235278,Tarzan and the Lost City,1998,Action,1068
99811,4.0,1,1.3782352941176472,Black Dog,1998,Action,1454
100032,2.0,1,-0.6217647058823528,"Dancer, Texas Pop. 81",1998,Comedy,1740
100083,1.5,2,-1.9687770897832817,Priyatel Pokoynika,1997,Drama,2520
100365,2.5,1,-0.12176470588235278,Go Now,1995,Romance,788
100383,3.5,8,0.11816997352881203,Les Misérables,1998,Crime,138
100517,3.0,1,0.3782352941176472,Still Breathing,1997,Comedy,797
100556,4.125,4,0.9532815018352698,Clockwatchers,1997,Comedy,1316
100581,2.3333333333333335,3,-0.49712063071726914,Deep Impact,1998,Action,1743
100714,3.8333333333333335,3,1.045344721181096,Little Men,1998,,306
100745,2.25,2,-0.8621810542398778,Woo,1998,Comedy,921
101076,2.5,2,-0.14110213316095654,The Hanging Garden,1997,Drama,746
101112,1.625,4,-1.0939434116551157,Lawn Dogs,1997,Drama,566
101362,3.1,5,-0.15287843196635648,Quest for Camelot,1998,Fantasy,1124
101864,3.2,15,-0.3468329814379508,Godzilla,1998,Science Fiction,877
101895,3.1666666666666665,3,0.2057356152324529,Bulworth,1998,Comedy,959
102123,3.5,12,0.23348956676360685,Fear and Loathing in Las Vegas,1998,Adventure,531
102125,3.5,21,-0.1680270761406289,The Opposite of Sex,1998,Comedy,240
102445,3.775,20,0.18572491383405434,I Got the Hook Up,1998,Action,865
102800,3.625,4,0.1233439070502298,Almost Heroes,1998,Action,425
102880,1.2,5,-1.893953740324387,Hope Floats,1998,Drama,730
102903,3.1,10,-0.25417860894343314,Insomnia,1997,Crime,295
103042,2.9545454545454546,11,-0.4098646981275721,Little Boy Blue,1997,Drama,1709
103228,3.125,16,-0.4035021410985594,The Ugly,1997,Horror,1674
103249,2.6875,16,-0.594224322898865,A Perfect Murder,1998,Crime,1152
103253,2.892857142857143,14,-0.5168699084191816,Jenseits der Stille,1996,Drama,742
103372,1.8333333333333333,3,-0.9521781237177787,Six Days Seven Nights,1998,Action,1544
103810,3.0,5,-0.09288104676929558,Can't Hardly Wait,1998,Comedy,198
104211,3.0,2,0.24199949143922717,Cousin Bette,1998,Comedy,1254
104241,2.3333333333333335,3,-0.4259443593967493,High Art,1998,Drama,485
104272,3.0,1,0.3782352941176472,The Land Girls,1998,Drama,1083
104726,3.0,1,0.3782352941176472,Passion in the Desert,1997,Drama,508
104879,3.4,10,0.17485924516020437,??????? ?????,1997,Drama,733
105504,4.2,10,0.7692099926911293,Dear Jesse,1998,,620
106072,3.1818181818181817,11,-0.2100818978332332,Dream for an Insomniac,1996,Romance,456
106111,1.0,1,-1.6217647058823528,Hav Plenty,1997,Action,831
106332,3.6666666666666665,3,0.46550020940030645,Henry Fool,1997,Comedy,698
106489,3.909090909090909,22,0.26385422789238394,Marie Baie des Anges,1998,Drama,2151
106782,4.120689655172414,29,0.4942446376729281,Mr. Jealousy,1997,Comedy,511
106916,3.375,16,0.038994196097211914,Mulan,1998,Animation,802
106920,4.08,25,0.5326102235011969,Resurrection Man,1998,Thriller,821
107348,2.7222222222222223,9,-0.4710215331419121,The X Files,1998,Mystery,520
107406,3.5714285714285716,7,0.2533228458612733,I Went Down,1997,Action,1485
107910,4.5,1,1.8782352941176472,Doctor Dolittle,1998,Comedy,437
108188,2.3333333333333335,3,-0.39214685918703535,Out of Sight,1998,Romance,1859
108190,2.727272727272727,11,-0.848205476368017,Picnic at Hanging Rock,1975,Thriller,817
108689,0.5,1,-2.1217647058823528,Smoke Signals,1998,Drama,196
108729,2.25,4,-0.6751488172558725,Viagem ao Princípio do Mundo,1997,Drama,1057
108932,4.076923076923077,13,0.36968207121573743,Buffalo '66,1998,Romance,1093
108945,2.3333333333333335,6,-0.94879161267018,Armageddon,1998,Action,347
109187,1.75,4,-1.4608723123533178,Lethal Weapon 4,1998,Action,290
109374,4.0285714285714285,35,0.34408683234718546,Madeline,1998,Comedy,102
109487,4.151162790697675,43,0.33515042365238745,Small Soldiers,1998,Comedy,968
109673,2.1,5,-0.9790100727657173,Pi,1998,Mystery,678
109687,2.5,1,-0.12176470588235278,Whatever,1998,Drama,1977
109848,3.1666666666666665,6,-0.14275908134570706,There's Something About Mary,1998,Romance,994
110102,4.117647058823529,17,0.4613138977555562,Plan 9 from Outer Space,1959,Science Fiction,592
110127,2.25,6,-0.878212327718843,Wings,1927,Action,845
110553,2.5,6,-0.528473539936577,The Broadway Melody,1929,Drama,367
110730,2.111111111111111,9,-1.1427153431447954,All Quiet on the Western Front,1930,Drama,363
110771,2.0,2,-0.7580005085607728,Cimarron,1931,Drama,286
111228,2.5,1,-0.12176470588235278,Grand Hotel,1932,Drama,2205
111360,2.2857142857142856,7,-0.9602020318557741,Cavalcade,1933,Drama,1503
111362,3.7916666666666665,24,0.12502937316979282,Mutiny on the Bounty,1935,Adventure,126
111364,2.9285714285714284,7,-0.40011000418645487,The Great Ziegfeld,1936,Drama,1112
111443,3.3333333333333335,6,-0.07005797147910416,The Life of Emile Zola,1937,Drama,1007
111622,3.7,5,0.5240718790375155,You Can't Take It With You,1938,Comedy,574
111759,3.9423076923076925,26,0.18203875106799292,How Green Was My Valley,1941,Drama,734
111781,3.5714285714285716,7,0.23211330516787104,Mrs. Miniver,1942,Drama,944
112138,3.875,8,0.49098740738087493,Going My Way,1944,Drama,1102
112171,2.6,5,-0.7277966041652391,The Lost Weekend,1945,Drama,411
112183,3.8,15,0.1886930097467432,The Best Years of Our Lives,1946,Drama,614
112370,2.1,5,-0.7905785043341488,Gentleman's Agreement,1947,Drama,864
112552,3.875,28,0.25374077993162575,Hamlet,1948,Drama,169
112556,3.72,25,0.12504005651457045,All the King's Men,1949,Drama,189
112623,3.5,8,0.22227371040487764,The Greatest Show on Earth,1952,Action,719
112788,1.25,2,-1.5080005085607728,From Here to Eternity,1953,War,1645
112852,3.9864864864864864,37,0.20848879527057554,On the Waterfront,1954,Crime,1605
112940,2.25,2,-0.7442784215317242,Marty,1955,Drama,1419
113345,1.5,2,-1.673327767788338,West Side Story,1961,Crime,1101
113348,2.1666666666666665,3,-0.7526067898118423,Tom Jones,1963,Adventure,573
113378,2.1666666666666665,3,-1.0614930926637036,A Man for All Seasons,1966,Drama,571
113741,2.5,3,-0.7870918062058706,In the Heat of the Night,1967,Crime,1042
114180,2.857142857142857,7,-0.6544299003855887,Oliver!,1968,Drama,987
114635,4.0,2,0.8816463826910075,Midnight Cowboy,1969,Drama,316
115149,3.45,10,0.06929354526571721,The French Connection,1971,Action,166
115502,3.5,1,0.8782352941176472,Rocky,1976,Drama,1385
115569,3.9615384615384617,13,0.5755898957304947,Kramer vs. Kramer,1979,Drama,854
115617,4.095238095238095,21,0.3808272650641549,Ordinary People,1980,Drama,1322
115713,3.9423076923076925,26,0.28895739595188374,Chariots of Fire,1981,Drama,1375
116161,2.6666666666666665,3,-0.25012963471071686,Terms of Endearment,1983,Drama,311
116797,4.109375,32,0.4471459074588378,Out of Africa,1985,Drama,1076
116799,2.1666666666666665,3,-0.7942643847675471,The Last Emperor,1987,Drama,1067
116823,2.9,10,-0.5718195111442305,Rain Man,1988,Drama,835
116897,4.666666666666667,3,1.3341751257077756,Driving Miss Daisy,1989,Comedy,487
117176,3.6666666666666665,12,0.18284904877879757,Take the Money and Run,1969,Comedy,706
117529,3.4444444444444446,9,0.11469840774193625,Klute,1971,Mystery,255
117533,3.5,3,0.08814337967602937,Repo Man,1984,Comedy,845
118696,3.1,10,-0.4610111099705625,Metropolitan,1990,Comedy,184
119141,3.0,6,-0.34224658409998004,Labyrinth,1986,Adventure,1055
119145,3.6538461538461537,13,0.015706585660091345,The Breakfast Club,1985,Comedy,472
120466,2.6666666666666665,6,-0.8062854753162906,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,Horror,72
120799,2.9285714285714284,7,-0.45747350701465134,A Nightmare on Elm Street 3: Dream Warriors,1987,Horror,483
121171,3.0,1,0.3782352941176472,A Nightmare on Elm Street 4: The Dream Master,1988,Horror,845
121231,4.0,6,0.7318578299796304,A Nightmare on Elm Street 5: The Dream Child,1989,Horror,1169
122882,3.7903225806451615,31,0.045041630460873186,Freddy's Dead: The Final Nightmare,1991,Horror,701
122886,3.5172413793103448,29,-0.14288730992515342,Friday the 13th,1980,Horror,2028
122890,4.0,3,0.67375102364784,Friday the 13th Part 2,1981,Horror,553
122892,3.8846153846153846,13,0.2485187832329037,Friday the 13th Part III,1982,Horror,60
122900,3.7941176470588234,17,0.3083532631885365,Friday the 13th: The Final Chapter,1984,Horror,941
122902,2.0,6,-1.3072427573759717,Friday the 13th: A New Beginning,1985,Horror,198
122904,3.388888888888889,18,-0.38963799084100337,Friday the 13th Part VI: Jason Lives,1986,Horror,89
122920,3.5714285714285716,7,-0.14808477777414225,Friday the 13th Part VII: The New Blood,1988,Horror,441
122924,3.0,3,-0.24029304602038262,Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror,290
127136,2.1666666666666665,3,-0.7942643847675471,Halloween,1978,Horror,1069
128360,4.0625,8,0.5206065249027279,Halloween II,1981,Horror,715
129937,1.75,2,-1.0080005085607728,Halloween III: Season of the Witch,1982,Horror,2175
130452,3.0,2,0.005721578468275812,Halloween 4: The Return of Michael Myers,1988,Horror,1461
130490,2.3333333333333335,3,-1.3241027959740326,Halloween 5: The Revenge of Michael Myers,1989,Horror,2144
130576,2.0,1,-0.6217647058823528,Prom Night,1980,Horror,868
130634,2.25,2,-0.44179838347552747,Hello Mary Lou: Prom Night II,1987,Horror,1226
131013,2.5,4,-0.7172015165524761,Prom Night III: The Last Kiss,1990,Thriller,679
132046,3.0714285714285716,7,-0.38436694162676305,Prom Night IV: Deliver Us from Evil,1992,Horror,1045
132480,3.0,1,0.3782352941176472,Child's Play,1988,Horror,107
132796,2.6666666666666665,6,-0.5049359332803637,Child's Play 2,1990,Drama,1447
132961,3.0,1,0.3782352941176472,Child's Play 3,1991,Thriller,2113
134130,4.1,25,0.4487452980764296,Poltergeist,1982,Horror,1115
134368,3.7,5,0.342620856318959,Poltergeist II: The Other Side,1986,Horror,1064
134393,3.7,5,0.45360648413606564,Poltergeist III,1988,Horror,102
134853,4.041666666666667,24,0.3019694869352446,The Exorcist,1973,Drama,157
135133,2.75,4,-0.659995914909376,Exorcist II: The Heretic,1977,Horror,651
135436,3.0,2,-0.5766303844372394,The Exorcist III,1990,Thriller,712
135567,3.75,2,0.605261847685783,Lethal Weapon,1987,Adventure,271
135569,2.75,2,-0.008000508560772834,Lethal Weapon 2,1989,Action,1022
136020,2.875,4,-0.19014792471997577,Lethal Weapon 3,1992,Adventure,525
136562,2.5,2,-0.644738152314217,Gremlins,1984,Fantasy,210
136864,2.4375,8,-1.0976570194201951,Gremlins 2: The New Batch,1990,Comedy,473
137337,3.5,3,0.6327591588210596,The Goonies,1985,Adventure,670
137857,3.625,4,0.3324415345757529,The Mask of Zorro,1998,Action,188
138036,3.4285714285714284,7,-0.15345863085386327,Polish Wedding,1998,Comedy,1352
139385,3.625,12,0.17712195935393593,"This World, Then the Fireworks",1997,Crime,825
139644,3.4285714285714284,7,-0.004208841043269652,Soylent Green,1973,Mystery,1561
139757,4.25,2,1.1316463826910075,Metropolis,1927,Drama,838
139855,2.0,1,-0.6217647058823528,Back to the Future Part II,1989,Adventure,421
140110,4.0,4,0.4800779146332106,Back to the Future Part III,1990,Adventure,304
140174,3.9,5,0.7313871367901942,The Poseidon Adventure,1972,Action,494
140267,4.0,3,0.7924000324767589,Freaky Friday,1976,Fantasy,82
140711,3.1666666666666665,3,-0.15697971029979443,The Absent-Minded Professor,1961,Comedy,1103
140928,1.3333333333333333,3,-1.7849908824636078,The Apple Dumpling Gang Rides Again,1979,Comedy,1325
142488,3.8333333333333335,9,0.597161632329704,Babes in Toyland,1961,Fantasy,1262
142507,3.0,1,0.3782352941176472,Bambi,1942,Animation,1184
143385,3.5,3,0.2346632469291611,????,1954,Action,564
145839,1.0,1,-1.6217647058823528,Dangerous Liaisons,1988,Drama,627
145935,4.0,2,0.42336961556276065,Dune,1984,Action,1187
146656,4.166666666666667,6,0.8704515192651904,The Last Temptation of Christ,1988,Drama,916
148626,3.6,10,0.11529338206661648,The Godfather: Part III,1990,Crime,126
149352,3.0,2,-0.302261663286004,The Rapture,1991,Mystery,1128
149354,3.5,3,0.2621841090807428,Lolita,1997,Drama,1078
149406,4.333333333333333,3,0.6213268701452886,Disturbing Behavior,1998,Mystery,406
152057,0.5,1,-2.1217647058823528,Jane Austen's Mafia!,1998,Comedy,688
152077,3.7,5,0.18014016355620247,Saving Private Ryan,1998,Drama,610
152079,1.5,1,-1.1217647058823528,Billy's Hollywood Screen Kiss,1998,Comedy,1383
152081,4.0,9,0.2563931795498937,????,1996,Drama,894
155820,1.0,1,-1.6217647058823528,The Million Dollar Duck,1971,Comedy,183
156607,1.25,2,-1.6826101016322759,The Barefoot Executive,1971,Comedy,425
156609,3.75,2,0.6316463826910075,The Black Cauldron,1985,Animation,703
157200,1.5,1,-1.1217647058823528,The Black Hole,1979,Adventure,1279
157296,3.3333333333333335,3,-0.17335096868519143,Blackbeard's Ghost,1968,Fantasy,371
157667,1.5,1,-1.1217647058823528,Blank Check,1994,Comedy,1229
158238,3.75,2,0.7520058458165877,Candleshoe,1977,Family,304
158528,3.5,1,0.8782352941176472,The Cat from Outer Space,1978,Comedy,731
159093,2.0,2,-1.302261663286004,Cheetah,1989,Drama,235
159690,2.0,1,-0.6217647058823528,The Computer Wore Tennis Shoes,1969,Comedy,563
159755,1.0,1,-1.6217647058823528,Condorman,1981,Comedy,879
159858,3.75,2,0.7520058458165877,D2: The Mighty Ducks,1994,Action,559
159972,0.5,1,-2.1217647058823528,Darby O'Gill and the Little People,1959,Adventure,1771
160080,1.0,1,-1.6217647058823528,The Devil and Max Devlin,1981,Fantasy,372
160271,2.5,1,-0.12176470588235278,A Far Off Place,1993,Drama,864
160563,2.5,2,-1.0766303844372394,Flight of the Navigator,1986,Family,881
160565,2.0,1,-0.6217647058823528,The Gnome-Mobile,1967,Fantasy,295
160567,4.0,1,1.3782352941176472,The Great Mouse Detective,1986,Comedy,1126
161155,0.5,1,-2.1217647058823528,The Happiest Millionaire,1967,Comedy,2702
337,3.7954545454545454,88,0.17876734695773175,Herbie Goes Bananas,1980,Fantasy,674
4231,3.25,4,-0.3959223235896516,Herbie Goes To Monte Carlo,1977,Romance,834
4772,3.875,4,0.0896575181796857,Hocus Pocus,1993,Comedy,1168
29,4.025,40,0.40565095973870513,Honey I Blew Up the Kid,1992,Adventure,809
194,4.291666666666667,24,0.633332420853557,"Honey, I Shrunk the Kids",1989,Adventure,1584
348,3.9375,40,0.2676177444777979,Hot Lead & Cold Feet,1978,Action,809
482,2.85,10,-0.8320645150266692,In Search of the Castaways,1962,Action,1257
492,3.738095238095238,21,0.20283993430861486,The Incredible Journey,1963,Adventure,1107
714,3.5454545454545454,11,-0.17640207642934289,The Negotiator,1998,Action,359
928,4.173913043478261,23,0.5824993006973976,The Parent Trap,1998,Comedy,578
930,4.119047619047619,21,0.4450755337321087,BASEketball,1998,Comedy,1011
942,3.8846153846153846,26,0.25054817415849606,Full Tilt Boogie,1997,Documentary,206
965,3.84375,16,0.21924372640116596,The Governess,1998,Drama,1663
1104,3.9125,40,0.28693503397733244,Le septième ciel,1997,Drama,1049
1175,4.166666666666667,30,0.4659179989419039,Roger & Me,1989,Documentary,80
1232,3.85,10,0.13839057979572944,The Purple Rose of Cairo,1985,Fantasy,714
1237,4.28125,16,0.6491182689759383,Out of the Past,1947,Drama,524
1241,3.0,11,-0.4284623978046666,Doctor Zhivago,1965,Drama,1569
1245,3.8518518518518516,27,0.2491982219587585,Fanny och Alexander,1982,Fantasy,994
1255,3.5416666666666665,12,-0.005740840704180757,The Trip to Bountiful,1985,Drama,1663
1348,3.8095238095238093,21,0.13530422528927671,Tender Mercies,1983,Drama,1371
1570,2.5,1,-1.2438016528925622,And the Band Played On,1993,Drama,1309
1627,2.8636363636363638,11,-0.7603982270023728,The 'Burbs,1989,Comedy,1351
1809,4.0,4,0.2546181125287502,Fandango,1985,Comedy,789
2066,4.071428571428571,7,0.7635020889291125,Il portiere di notte,1974,Drama,1248
2067,3.659090909090909,22,0.10563620685570604,Mephisto,1981,Drama,468
2117,3.923076923076923,13,0.10826916632686874,Blue Velvet,1986,Crime,1469
2118,3.7,20,0.16238809776367813,The Journey of Natty Gann,1985,Adventure,1870
2159,3.125,8,-0.4199633776271117,The Jungle Book,1967,Family,641
2204,4.166666666666667,3,0.39264555862538764,Kidnapped,1960,Action,419
2606,2.9285714285714284,7,-0.692224438209697,Lady and the Tramp,1955,Family,884
2672,3.0833333333333335,18,-0.6193987960281492,The Little Mermaid,1989,Animation,455
2677,3.8461538461538463,13,0.11324413218936738,The Mighty Ducks,1992,Comedy,144
2892,2.6666666666666665,3,-0.4545827563804137,The Muppet Christmas Carol,1992,Comedy,103
3018,3.8214285714285716,14,0.07836530211208721,Newsies,1992,Drama,1654
3503,3.6,10,-0.07119287617843054,One Hundred and One Dalmatians,1961,Adventure,986
3676,3.5357142857142856,14,0.03986815687298389,One Magic Christmas,1985,Family,1333
4404,3.0,2,-0.678719008264463,Peter Pan,1953,Animation,487
4437,4.125,4,0.7054835160373983,Popeye,1980,Action,55
4552,4.125,4,0.5881466816841546,The Rescuers Down Under,1990,Adventure,890
4645,4.5,1,0.7561983471074378,The Rescuers,1977,Fantasy,658
4725,4.5,1,0.7561983471074378,Return from Witch Mountain,1978,Adventure,251
5017,4.666666666666667,3,0.9579270699754474,The Return of Jafar,1994,Family,111
5054,3.6666666666666665,3,0.12219796154426425,Return to Oz,1985,Adventure,871
5062,5.0,1,1.2561983471074378,The Rocketeer,1991,Action,2272
5072,2.3333333333333335,3,-1.0153624742668237,The Shaggy D.A.,1976,Comedy,792
5105,3.75,4,0.3323413823632424,Sleeping Beauty,1959,Fantasy,505
5137,4.5,2,0.4961547291092743,Something Wicked This Way Comes,1983,Fantasy,1033
5316,3.0833333333333335,6,-0.40752647991186236,Son of Flubber,1963,Comedy,2176
5574,3.088235294117647,17,-0.28837045883433776,Song of the South,1946,Family,1363
5608,4.083333333333333,6,0.5332756193203374,Splash,1984,Comedy,598
5686,3.6,5,-0.3755761956512583,Squanto: A Warrior's Tale,1994,Drama,1284
5782,4.068181818181818,22,0.49169580814527103,Steamboat Willie,1928,Animation,379
5853,3.1666666666666665,3,-0.339243425381742,Tall Tale,1995,Adventure,888
5867,3.5,3,0.06805403325756092,Tex,1982,Drama,1793
5881,2.4375,8,-1.027606952629006,Tron,1982,Science Fiction,875
5949,3.8333333333333335,3,-0.002623101356335441,Swing Kids,1993,Music,453
6140,3.5,2,0.32151633331703255,Halloween: H20,1998,Horror,975
6197,3.5,4,-0.4187748461909434,L.A. Story,1991,Comedy,611
6214,3.9166666666666665,6,0.3185004990835349,The Jerk,1979,Comedy,698
6242,3.3461538461538463,13,-0.05959253578363931,Dead Men Don't Wear Plaid,1982,Comedy,177
6294,2.875,4,-0.7907635462937765,The Man with Two Brains,1983,Comedy,1193
6322,2.8333333333333335,3,-0.8738306648553184,Grand Canyon,1991,Drama,1676
6323,3.608695652173913,23,0.0849380050677123,Graveyard Shift,1990,Drama,45
6383,1.9166666666666667,12,-1.2714342822658746,The Outsiders,1983,Crime,475
6530,4.125,4,0.7063552143304554,Indiana Jones and the Temple of Doom,1984,Adventure,1545
6538,3.7,5,0.054467325437549084,The Lord of the Rings,1978,Fantasy,2395
6584,2.8333333333333335,3,-0.5255038943932591,Nineteen Eighty-Four,1984,Drama,948
6643,4.25,6,0.4307249880473842,The Dead Zone,1983,Horror,560
6666,4.111111111111111,9,0.3120878075832657,Maximum Overdrive,1986,Action,706
6757,4.0,1,0.25619834710743783,Needful Things,1993,Drama,867
6774,3.7857142857142856,7,0.22689313341156206,Cujo,1983,Horror,1910
6777,3.9444444444444446,9,0.41070302556926147,Children of the Corn,1984,Drama,623
6790,3.625,4,0.1808885492592801,All Dogs Go to Heaven,1989,Drama,1586
6858,3.25,4,-0.28078466682669034,The Addams Family,1991,Horror,1558
6971,4.0,2,0.36319851130206326,EverAfter,1998,Drama,70
6987,4.0,13,0.41241341896187617,Snake Eyes,1998,Crime,1193
6993,3.8,15,0.21223463234817297,"First Love, Last Rites",1998,Drama,416
7013,3.95,10,0.3664992322795675,Safe Men,1998,Comedy,110
7022,3.769230769230769,26,0.2571361316716123,Die Salzmänner von Tibet,1997,Documentary,1128
7044,3.4166666666666665,6,-0.04135304337607174,Atlantic City,1980,Crime,496
7068,3.25,4,-0.35995736746320395,Höstsonaten,1978,Music,691
7069,4.25,2,0.6947031049631711,Who's Afraid of Virginia Woolf?,1966,Drama,697
7084,3.625,8,0.18453689936034512,Adventures in Babysitting,1987,Thriller,1195
7115,3.75,2,0.5715163333170326,Weird Science,1985,Comedy,1034
7116,4.7,5,0.9411643981372377,Doctor Dolittle,1967,Adventure,175
7135,3.625,4,0.06121353237450178,The Nutty Professor,1963,Comedy,1515
7163,2.95,10,-0.398805513480011,Charlotte's Web,1973,Animation,1350
7223,3.1666666666666665,3,-0.2665909648504233,Watership Down,1978,Adventure,518
7587,4.0,6,0.3142268207386519,The Secret of NIMH,1982,Fantasy,1991
7700,4.75,2,0.8547856814902268,The Dark Crystal,1982,Fantasy,1430
7728,3.625,4,0.038400030330436485,An American Tail,1986,Drama,469
7771,4.5,4,0.6347634598310598,An American Tail: Fievel Goes West,1991,Adventure,808
7827,4.5,3,0.7764912923241877,Legend,1985,Adventure,1128
7981,4.166666666666667,3,0.6630331538200283,Sixteen Candles,1984,Comedy,57
7982,3.1666666666666665,3,-0.12386240546895684,Pretty in Pink,1986,Comedy,696
7991,2.8333333333333335,3,-1.0268786079156114,St. Elmo's Fire,1985,Drama,322
8195,2.8333333333333335,3,-0.4966291478529241,The Clan of the Cave Bear,1986,Adventure,286
8228,4.1,15,0.46990208690453905,House,1986,Comedy,541
8370,3.9285714285714284,7,0.30952801072736386,House II: The Second Story,1987,Fantasy,383
8477,4.25,4,0.7846564626384717,The Gods Must Be Crazy,1980,Action,283
8600,4.0,4,0.36142956971784257,The Gods Must Be Crazy II,1989,Action,1352
8620,3.75,4,0.026509697743812843,Air Bud: Golden Receiver,1998,Comedy,1660
8690,3.0,1,-0.7438016528925622,The Avengers,1998,Thriller,1273
8783,3.0172413793103448,29,-0.46333446606153417,How Stella Got Her Groove Back,1998,Comedy,252
8928,3.5,4,-0.04926088005430418,Slums of Beverly Hills,1998,Comedy,1104
8973,3.9375,8,0.11953832659257402,Il testimone dello sposo,1997,,83
8983,3.323529411764706,17,-0.10176941795675182,La femme de chambre du Titanic,1997,Drama,777
27266,3.375,4,-0.2973152370095944,"Henry II, Portrait of a Serial Killer",1996,Crime,469
27317,3.75,6,0.4814266030369174,Henry: Portrait of a Serial Killer,1986,Crime,691
27604,2.8,5,-0.49421413319530866,Rosemary's Baby,1968,Horror,420
27721,3.909090909090909,11,0.2356312847066868,The Neverending Story,1984,Drama,693
27788,3.2142857142857144,7,-0.28057510085200466,The Neverending Story II: The Next Chapter,1990,Drama,1409
27834,4.5,1,0.7561983471074378,Attack of the Killer Tomatoes!,1978,Comedy,719
31410,3.975,20,0.2870285772410227,Surf Nazis Must Die,1987,Horror,603
31878,3.6578947368421053,19,0.1653698338564946,Your Friends & Neighbors,1998,Drama,402
31952,3.6666666666666665,3,0.23651170989608414,Return to Paradise,1998,Drama,494
